,V9,V10,V11,V14,V15,V17,V19,V20,V21,V27,V28,V29,V30,V31,V32,V33,Class
1119,0.3645320197044335,0.41666666666666663,0.23809523809523814,0.23076923076923078,0.4558882636655949,0.5462337400423516,0.6419439935064934,1.0,1.0,0.28070374574347334,0.0,0.0,0.0,0.0,0.0,1.0,0
1267,0.22660098522167488,0.40740740740740744,0.2275132275132279,0.6153846153846154,0.8951969453376206,0.7759403045275789,0.6214488636363635,0.9808743169398908,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1250,0.3842364532019705,0.41666666666666663,0.24162257495590822,0.0,0.9592041800643087,0.6791368357366139,0.6471185064935064,1.0,1.0,0.48479001135073785,0.0,0.0,0.0,0.0,0.0,1.0,0
705,0.22660098522167488,0.41666666666666663,0.23104056437389797,0.0,0.06069131832797428,0.33951799939497834,0.6376826298701298,0.37967633459436734,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1736,0.30049261083743845,0.37962962962962965,0.2574955908289245,0.0,0.0073352090032154345,0.747907633356862,0.9219764610389609,0.9382093316519546,1.0,0.23280363223609532,0.0,0.0,0.0,0.0,0.0,0.0,1
930,0.21674876847290642,0.412037037037037,0.8165784832451499,0.07692307692307693,0.06179662379421222,0.8039729756982958,0.6495535714285713,0.8726355611601514,0.0,0.9919409761634506,0.0,0.0,0.0,0.0,0.0,1.0,0
1195,0.5369458128078818,0.41666666666666663,0.16754850088183426,0.0,0.24015273311897106,0.462236563476858,0.5317573051948051,1.0,1.0,0.10510783200908061,0.0,0.0,0.0,0.0,0.0,1.0,0
122,0.4433497536945813,0.37962962962962965,0.8306878306878307,0.1923076923076923,0.12781350482315115,0.3277200766360795,0.45038555194805185,1.0,1.0,0.5458569807037458,1.0,0.0,0.0,0.0,0.0,0.0,0
1143,0.4285714285714286,0.412037037037037,1.0,0.15384615384615385,0.20277331189710612,0.7119088434002219,0.661830357142857,1.0,1.0,0.15232690124858114,0.0,0.0,0.0,0.0,0.0,1.0,0
1387,0.5467980295566502,0.4444444444444444,0.2275132275132279,0.0,0.6653938906752412,0.072300090753252,0.9077719155844155,0.18936527952921395,0.0,0.9602724177071509,0.0,0.0,0.0,0.0,0.0,0.0,1
1584,0.5172413793103449,0.41666666666666663,0.8112874779541448,0.15384615384615385,0.45980707395498394,0.6639104567913683,0.7463474025974025,0.5958385876418663,0.0,0.09398410896708287,0.0,0.0,0.0,0.0,0.0,0.0,1
52,0.35467980295566504,0.33333333333333337,0.8130511463844798,0.07692307692307693,0.013062700964630225,0.3277200766360795,0.44196428571428564,1.0,1.0,0.32179341657207716,1.0,0.0,0.0,0.0,0.0,0.0,0
1834,0.8226600985221675,0.6712962962962963,0.22222222222222232,0.6153846153846154,0.1945337620578778,0.63335686195422,0.7745535714285714,0.912463219840269,1.0,0.07173666288308739,0.0,0.0,0.0,0.0,0.0,0.0,1
41,0.32019704433497537,0.4027777777777778,0.22222222222222232,0.11538461538461542,0.12178456591639872,0.3277200766360795,0.3912337662337662,1.0,1.0,0.663677639046538,1.0,0.0,0.0,0.0,0.0,0.0,0
812,0.1330049261083744,0.37962962962962965,0.22222222222222232,0.3076923076923077,0.001507234726688103,0.2570333770293436,0.3024553571428571,0.9153005464480874,1.0,0.9721906923950057,0.0,0.0,0.0,0.0,1.0,0.0,0
1322,0.6059113300492611,0.4814814814814815,0.25573192239858944,0.0,0.5829983922829582,0.3178380558636685,0.2791193181818181,0.9699453551912569,1.0,0.5656072644721907,0.0,0.0,0.0,0.0,0.0,0.0,1
1135,0.3448275862068966,0.41666666666666663,0.14285714285714324,0.0,0.1244975884244373,0.5874760512251689,0.6448863636363635,1.0,1.0,0.4017026106696935,0.0,0.0,0.0,0.0,0.0,1.0,0
1076,0.5123152709359606,0.412037037037037,0.23104056437389797,0.0,0.29451366559485537,0.8559040032267823,0.9323254870129869,1.0,0.0,0.19421112372304203,0.0,0.0,0.0,0.0,0.0,1.0,0
773,0.541871921182266,0.47685185185185186,0.23456790123456805,0.038461538461538464,0.811193729903537,0.6639104567913683,0.9999999999999999,1.0,0.0,0.01850170261066969,0.0,0.0,0.0,1.0,0.0,0.0,0
1674,0.41379310344827586,0.33333333333333337,0.1869488536155206,0.0,0.034666398713826374,0.2666128869617828,0.3114853896103896,1.0,1.0,0.4225879682179342,0.0,0.0,0.0,0.0,0.0,0.0,1
1845,0.7142857142857143,0.6018518518518519,0.22222222222222232,0.23076923076923078,0.1500200964630225,0.5415952404961177,0.4724025974025973,0.7748003362757461,1.0,0.3604994324631101,0.0,0.0,0.0,0.0,0.0,0.0,1
681,0.19704433497536947,0.40740740740740744,0.2275132275132279,0.0,0.057777331189710616,0.3821720278309973,0.5724431818181818,0.4217108028583438,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
786,0.6009852216748769,0.48611111111111105,0.22398589065255736,0.038461538461538464,0.8653536977491961,1.0,0.661830357142857,0.8498318621269441,0.5,0.029398410896708277,0.0,0.0,0.0,1.0,0.0,0.0,0
219,0.541871921182266,0.4537037037037037,0.22398589065255736,0.11538461538461542,0.24939710610932478,0.18160734092971667,0.1765422077922078,0.9849726775956285,1.0,0.9788876276958003,0.0,1.0,0.0,0.0,0.0,0.0,0
1754,0.5566502463054187,0.47685185185185186,0.23104056437389797,0.11538461538461542,0.17463826366559487,0.7034385398810123,0.7352881493506492,0.9191887347625053,0.0,0.25300794551645855,0.0,0.0,0.0,0.0,0.0,0.0,1
829,0.541871921182266,0.41666666666666663,0.22045855379188728,0.0,0.05345659163987138,0.3277200766360795,0.36586850649350644,0.944724674232871,1.0,0.10896708286038592,0.0,0.0,0.0,0.0,1.0,0.0,0
1838,0.8522167487684729,0.736111111111111,0.22222222222222232,0.23076923076923078,0.23613344051446947,0.7627306645154786,0.6135349025974025,0.5651534258091636,1.0,0.2824063564131669,0.0,0.0,0.0,0.0,0.0,0.0,1
1206,0.4039408866995074,0.3657407407407407,0.24162257495590822,0.15384615384615385,0.4066519292604502,0.7250176464656649,0.7054586038961038,0.6801176965111392,0.0,0.5257661748013621,0.0,0.0,0.0,0.0,0.0,1.0,0
1672,0.46798029556650245,0.41666666666666663,0.6825396825396828,0.6153846153846154,0.3946945337620579,0.7119088434002219,0.7369115259740259,1.0,1.0,0.8273552780930761,0.0,0.0,0.0,0.0,0.0,0.0,1
1512,0.4876847290640394,0.4027777777777778,0.8165784832451499,0.11538461538461542,0.11887057877813506,0.6639104567913683,0.49269480519480513,1.0,1.0,0.16685584562996594,0.0,0.0,0.0,0.0,0.0,0.0,1
291,0.43842364532019706,0.34259259259259256,0.22398589065255736,0.11538461538461542,0.22407556270096465,0.908339215488555,0.8438514610389609,0.9044766708701135,0.0,0.111577752553916,0.0,1.0,0.0,0.0,0.0,0.0,0
1375,0.31527093596059114,0.375,0.23456790123456805,0.23076923076923078,0.657556270096463,0.04426741958253504,0.9550527597402596,0.1028793610760824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
560,0.2315270935960591,0.40740740740740744,0.23809523809523814,0.0,0.060490353697749195,0.36351719269940513,0.7343749999999999,0.48486759142496844,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
570,0.20689655172413793,0.412037037037037,0.2275132275132279,0.0,0.057777331189710616,0.3648280730059494,0.7475649350649349,0.46111811685582177,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
810,0.6059113300492611,0.4814814814814815,0.23104056437389797,0.038461538461538464,0.20568729903536978,0.8319048099223556,0.661830357142857,0.8248213535098782,0.0,0.023836549375709448,0.0,0.0,0.0,1.0,0.0,0.0,0
1199,0.5566502463054187,0.5277777777777778,0.2522045855379189,0.15384615384615385,0.5530546623794212,0.20389230614097004,0.6821225649350648,0.3199873896595208,0.0,0.9173666288308739,0.0,0.0,0.0,0.0,0.0,1.0,0
345,0.5369458128078818,0.412037037037037,0.23456790123456805,0.5192307692307693,0.35761655948553056,0.35464354139356663,0.4202516233766233,0.9595418242959226,1.0,0.2894438138479001,0.0,1.0,0.0,0.0,0.0,0.0,0
1263,0.32019704433497537,0.4027777777777778,0.23456790123456805,0.6153846153846154,0.3265675241157557,0.508117374205909,0.6310876623376622,1.0,1.0,0.9733257661748014,0.0,0.0,0.0,0.0,0.0,1.0,0
1448,0.20689655172413793,0.37037037037037035,0.742504409171076,0.15384615384615385,0.10118569131832798,0.630230916607845,0.552353896103896,0.9827658680117697,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1385,0.5172413793103449,0.44907407407407407,0.2275132275132279,0.0,0.4534766881028939,0.09781183825753757,0.9825487012987012,0.5796553173602353,0.0,0.5072644721906924,0.0,0.0,0.0,0.0,0.0,0.0,1
1279,0.23645320197044334,0.21759259259259256,0.7566137566137567,0.15384615384615385,0.03758038585209004,0.3407280427548654,0.3824066558441558,1.0,1.0,0.30556186152099885,0.0,0.0,0.0,0.0,0.0,0.0,1
4,0.18226600985221675,0.412037037037037,0.22222222222222232,0.5576923076923077,0.06983520900321545,0.058384592114550764,0.27282873376623373,0.9879150903741067,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
987,0.3842364532019705,0.34259259259259256,0.7530864197530867,0.11153846153846153,0.07536173633440514,0.3277200766360795,0.3912337662337662,1.0,1.0,0.42826333711691267,0.0,0.0,0.0,0.0,0.0,1.0,0
23,0.45320197044334976,0.4814814814814815,0.8112874779541448,0.6153846153846154,0.09766881028938906,0.2501764646566502,0.661830357142857,1.0,1.0,0.5938706015891033,1.0,0.0,0.0,0.0,0.0,0.0,0
736,0.21182266009852216,0.47685185185185186,0.7742504409171076,0.0,0.2906953376205788,0.8548956337602097,0.23082386363636362,0.4476670870113493,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
298,0.35467980295566504,0.33333333333333337,0.22398589065255736,0.11538461538461542,0.047528135048231515,0.43974992437229005,0.3912337662337662,0.9274905422446407,1.0,0.4735527809307605,0.0,1.0,0.0,0.0,0.0,0.0,0
1791,0.4729064039408867,0.41666666666666663,0.23456790123456805,0.23076923076923078,0.30888263665594856,0.8789956640112937,0.5684862012987012,0.6003572929802439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
49,0.46798029556650245,0.40740740740740744,0.8165784832451499,0.07692307692307693,0.9275522508038586,0.63335686195422,0.7745535714285714,1.0,1.0,0.07173666288308739,1.0,0.0,0.0,0.0,0.0,0.0,0
946,0.47783251231527096,0.4027777777777778,0.8201058201058204,0.07692307692307693,0.4346864951768489,1.0,0.8155438311688311,1.0,0.5,0.07627695800227016,0.0,0.0,0.0,0.0,0.0,1.0,0
1820,0.5123152709359606,0.4444444444444444,0.8236331569664905,0.11538461538461542,0.6607717041800644,0.29041040637289506,0.2860186688311688,1.0,1.0,0.27366628830874007,0.0,0.0,0.0,0.0,0.0,0.0,1
780,0.5615763546798029,0.48611111111111105,0.2275132275132279,0.038461538461538464,0.726185691318328,0.7983261066854896,0.7101258116883117,1.0,0.0,0.014982973893303081,0.0,0.0,0.0,1.0,0.0,0.0,0
1548,0.5024630541871922,0.44907407407407407,0.22398589065255736,0.0,0.1885048231511254,0.6897247151356257,0.6878043831168831,1.0,1.0,0.12065834279228152,0.0,0.0,0.0,0.0,0.0,0.0,1
620,0.21674876847290642,0.4027777777777778,0.23104056437389797,0.0,0.05767684887459808,0.3880205707371181,0.5408887987012986,0.3694829760403531,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
839,0.4876847290640394,0.40740740740740744,0.24162257495590822,0.23076923076923078,0.9208199356913184,0.18685086215589392,0.3058035714285714,1.0,1.0,0.22292849035187287,0.0,0.0,0.0,0.0,1.0,0.0,0
27,0.47783251231527096,0.37962962962962965,0.7054673721340388,0.0,0.26808681672025725,0.3277200766360795,0.661830357142857,1.0,1.0,0.10896708286038592,1.0,0.0,0.0,0.0,0.0,0.0,0
175,0.3842364532019705,0.2962962962962963,0.2275132275132279,0.11538461538461542,0.09334807073954984,0.5551073913481899,0.3788555194805194,0.7998108448928121,1.0,0.895800227014756,0.0,1.0,0.0,0.0,0.0,0.0,0
1474,0.4729064039408867,0.41666666666666663,0.23809523809523814,0.0,0.33199356913183287,1.0,0.695616883116883,1.0,0.5,0.2395005675368899,0.0,0.0,0.0,0.0,0.0,0.0,1
989,0.49261083743842365,0.4444444444444444,0.7495590828924161,0.11153846153846153,0.43307877813504825,0.6399112634869416,0.5561079545454545,1.0,1.0,0.1326901248581158,0.0,0.0,0.0,0.0,0.0,1.0,0
567,0.5714285714285714,0.4537037037037037,0.23104056437389797,0.0,0.17905948553054662,0.41625491580114954,0.7413758116883116,0.49148802017654475,0.0,0.8692395005675368,0.0,0.0,1.0,0.0,0.0,0.0,0
1469,0.5172413793103449,0.412037037037037,0.8306878306878307,0.07692307692307693,0.9456390675241159,0.8559040032267823,0.7745535714285714,1.0,0.0,0.03507377979568674,0.0,0.0,0.0,0.0,0.0,0.0,1
802,0.5369458128078818,0.49537037037037035,0.23456790123456805,0.038461538461538464,0.17433681672025722,0.6639104567913683,0.9999999999999999,1.0,0.0,0.01850170261066969,0.0,0.0,0.0,1.0,0.0,0.0,0
1224,0.4975369458128079,0.43981481481481477,0.24162257495590822,0.15384615384615385,0.3845458199356913,0.840778461228194,0.565137987012987,0.8172551492223623,1.0,0.43575482406356414,0.0,0.0,0.0,0.0,0.0,1.0,0
849,0.4876847290640394,0.4907407407407407,0.24162257495590822,0.23076923076923078,0.914991961414791,0.11626499949581527,0.15198863636363638,0.9883354350567466,1.0,0.987627695800227,0.0,0.0,0.0,0.0,1.0,0.0,0
1341,0.47783251231527096,0.43981481481481477,0.2275132275132279,0.0,0.773613344051447,0.63335686195422,0.6310876623376622,1.0,1.0,0.07173666288308739,0.0,0.0,0.0,0.0,0.0,0.0,1
285,0.5517241379310345,0.4444444444444444,0.2275132275132279,0.11538461538461542,0.17192524115755628,0.908339215488555,0.7658279220779219,1.0,1.0,0.111577752553916,0.0,1.0,0.0,0.0,0.0,0.0,0
1535,0.33497536945812806,0.4027777777777778,0.8095238095238098,0.11538461538461542,0.28486736334405144,0.322779066249874,0.23244724025974023,0.6154897015552754,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1078,0.5270935960591133,0.4444444444444444,0.23104056437389797,0.038461538461538464,0.8583199356913184,0.462236563476858,0.7745535714285714,1.0,1.0,0.10510783200908061,0.0,0.0,0.0,0.0,0.0,1.0,0
123,0.31527093596059114,0.412037037037037,0.8271604938271606,0.1923076923076923,0.342443729903537,0.39497832005646877,0.45363230519480513,1.0,1.0,0.5404086265607264,1.0,0.0,0.0,0.0,0.0,0.0,0
1351,0.5812807881773399,0.44907407407407407,0.8112874779541448,0.6153846153846154,0.6254019292604501,0.20389230614097004,0.8616071428571428,0.5095628415300547,0.0,0.43575482406356414,0.0,0.0,0.0,0.0,0.0,0.0,1
10,0.37438423645320196,0.4907407407407407,0.8112874779541448,0.42307692307692313,0.12630627009646303,0.24372290007058586,0.9219764610389609,1.0,1.0,0.8424517593643587,1.0,0.0,0.0,0.0,0.0,0.0,0
729,0.17733990147783252,0.3055555555555555,0.7707231040564375,0.0,0.28747990353697755,0.42623777352021786,0.6015624999999999,0.4100462379150903,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
541,0.5812807881773399,0.4537037037037037,0.23809523809523814,0.0,0.19774919614147912,0.3582736714732278,0.7054586038961038,0.3495166036149642,0.0,0.20681044267877416,0.0,0.0,1.0,0.0,0.0,0.0,0
548,0.19704433497536947,0.412037037037037,0.23809523809523814,0.0,0.06933279742765275,0.3725925178985581,0.6842532467532466,0.4745691467002942,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1412,0.39901477832512317,0.41666666666666663,0.8112874779541448,0.23076923076923078,0.6516278135048231,1.0,0.6054180194805194,1.0,0.5,0.12599318955732122,0.0,0.0,0.0,0.0,0.0,0.0,1
782,0.5566502463054187,0.4814814814814815,0.2275132275132279,0.038461538461538464,0.8344051446945339,0.7983261066854896,0.830864448051948,1.0,0.0,0.014982973893303081,0.0,0.0,0.0,1.0,0.0,0.0,0
1278,0.3103448275862069,0.25925925925925924,0.7566137566137567,0.15384615384615385,0.04491559485530547,0.6121811031561963,0.797077922077922,0.924968474148802,1.0,0.10385925085130532,0.0,0.0,0.0,0.0,0.0,0.0,1
1541,0.4285714285714286,0.41666666666666663,0.2663139329805997,0.0,0.05104501607717042,0.7369164061712211,0.8067167207792206,1.0,1.0,0.5956867196367764,0.0,0.0,0.0,0.0,0.0,0.0,1
1647,0.458128078817734,0.375,0.23104056437389797,0.34615384615384615,0.5268287781350482,0.6974891600282342,0.8731737012987012,1.0,1.0,0.06390465380249719,0.0,0.0,0.0,0.0,0.0,0.0,1
1935,0.5862068965517242,0.4907407407407407,0.23456790123456805,0.0,0.3516881028938907,0.5678128466270042,0.5317573051948051,0.703551912568306,0.0,0.9990919409761634,0.0,0.0,0.0,0.0,0.0,0.0,1
100,0.5467980295566502,0.4537037037037037,0.8201058201058204,0.11538461538461542,0.7815514469453377,0.5798124432792175,0.8731737012987012,1.0,1.0,0.07968217934165722,1.0,0.0,0.0,0.0,0.0,0.0,0
663,0.19704433497536947,0.41666666666666663,0.23104056437389797,0.0,0.06069131832797428,0.3938691136432389,0.5679788961038961,0.4637452711223203,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
697,0.5615763546798029,0.43981481481481477,0.2275132275132279,0.0,0.21784565916398715,0.5159826560451749,0.8913352272727272,0.924968474148802,0.0,0.4753688989784336,0.0,0.0,1.0,0.0,0.0,0.0,0
1374,0.47783251231527096,0.375,0.23456790123456805,0.15384615384615385,0.36203778135048237,0.46616920439649095,0.8067167207792206,1.0,0.0,0.14665153234960274,0.0,0.0,0.0,0.0,0.0,0.0,1
974,0.5024630541871922,0.4027777777777778,0.22398589065255736,0.0,0.03265675241157556,0.35171926994050623,0.4465300324675324,1.0,1.0,0.06390465380249719,0.0,0.0,0.0,0.0,0.0,1.0,0
723,0.1330049261083744,0.4027777777777778,0.23104056437389797,0.038461538461538464,0.004421221864951769,0.15206211555914087,0.9069602272727272,0.25399327448507775,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
595,0.18719211822660098,0.4027777777777778,0.23104056437389797,0.0,0.06069131832797428,0.3880205707371181,0.7452313311688311,0.5208070617906684,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
338,0.4285714285714286,0.34259259259259256,0.23809523809523814,0.5192307692307693,0.23754019292604503,0.4182716547342947,0.45038555194805185,0.9611181168558218,1.0,0.4017026106696935,0.0,1.0,0.0,0.0,0.0,0.0,0
1706,0.41379310344827586,0.37037037037037035,0.29453262786596124,0.6923076923076924,0.6357516077170419,0.1895734597156398,0.20738636363636362,0.9531315678856662,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
426,0.09359605911330049,0.4814814814814815,0.30511463844797193,0.0,0.058882636655948555,0.9443380054451951,0.2208806818181818,0.3458385876418663,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
144,0.41379310344827586,0.4537037037037037,0.23809523809523814,0.0,0.5739549839228296,0.7119088434002219,0.7101258116883117,1.0,1.0,0.15232690124858114,1.0,0.0,0.0,0.0,0.0,0.0,0
1396,0.24630541871921183,0.3287037037037037,0.7054673721340388,0.0,0.8534967845659165,0.46132903095694267,0.541801948051948,0.9858133669609079,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
760,0.4876847290640394,0.41666666666666663,0.23104056437389797,0.038461538461538464,0.7428657556270096,1.0,0.661830357142857,1.0,0.5,0.011577752553916021,0.0,0.0,0.0,1.0,0.0,0.0,0
1056,0.4433497536945813,0.41666666666666663,0.7001763668430336,0.11538461538461542,0.125,0.9280024200867197,0.7181412337662336,1.0,1.0,0.2164585698070374,0.0,0.0,0.0,0.0,0.0,1.0,0
79,0.07881773399014778,0.4444444444444444,0.26984126984126977,0.0,0.05968649517684888,0.08278713320560653,0.12165178571428573,0.9895964691046657,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
469,0.17733990147783252,0.4814814814814815,0.30511463844797193,0.0,0.058882636655948555,0.986588686094585,0.25720373376623373,0.41897856242118536,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
490,0.18226600985221675,0.4814814814814815,0.30511463844797193,0.0,0.05596864951768489,0.9361702127659575,0.26663961038961037,0.3859815048339638,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
331,0.5911330049261084,0.44907407407407407,0.23809523809523814,0.0,0.154943729903537,0.747907633356862,0.5337865259740259,0.6345102984447247,0.0,0.42826333711691267,0.0,1.0,0.0,0.0,0.0,0.0,0
1040,0.5172413793103449,0.4444444444444444,0.8306878306878307,0.23076923076923078,0.6592644694533762,0.747907633356862,0.661830357142857,1.0,1.0,0.04097616345062427,0.0,0.0,0.0,0.0,0.0,1.0,0
1909,0.5911330049261084,0.47685185185185186,0.24162257495590822,0.0,0.31380627009646306,0.8879701522637895,0.31006493506493504,0.6497477931904161,1.0,0.40556186152099893,0.0,0.0,0.0,0.0,0.0,0.0,1
1274,0.23645320197044334,0.44907407407407407,0.22222222222222232,0.11538461538461542,0.42926045016077174,0.3459715639810427,0.512987012987013,1.0,1.0,0.735527809307605,0.0,0.0,0.0,0.0,0.0,0.0,1
1585,0.4187192118226601,0.3842592592592593,0.8112874779541448,0.15384615384615385,0.09525723472668811,0.21851366340627207,0.25395698051948046,0.9266498528793611,1.0,0.5404086265607264,0.0,0.0,0.0,0.0,0.0,0.0,1
1115,0.5911330049261084,0.4907407407407407,0.23809523809523814,0.23076923076923078,0.23462620578778137,0.39497832005646877,0.6554383116883116,0.4395754518705338,0.0,0.7475595913734392,0.0,0.0,0.0,0.0,0.0,1.0,0
170,0.22660098522167488,0.22685185185185186,0.2275132275132279,0.11538461538461542,0.014871382636655951,0.5462337400423516,0.6829342532467532,0.8629676334594368,1.0,0.28070374574347334,0.0,1.0,0.0,0.0,0.0,0.0,0
272,0.4433497536945813,0.40740740740740744,0.2275132275132279,0.11538461538461542,0.07264871382636656,0.4182716547342947,0.8363433441558441,0.5913198823034889,0.0,0.4017026106696935,0.0,1.0,0.0,0.0,0.0,0.0,0
858,0.5221674876847291,0.40740740740740744,0.24514991181657875,0.23076923076923078,0.9091639871382637,0.31249369769083396,0.4292816558441558,0.9542875157629256,1.0,0.1727582292849035,0.0,0.0,0.0,0.0,1.0,0.0,0
1099,0.5467980295566502,0.412037037037037,0.24162257495590822,0.0,0.5819935691318329,1.0,0.35998376623376616,0.5958385876418663,0.5,0.8424517593643587,0.0,0.0,0.0,0.0,0.0,1.0,0
