,V1,V3,V5,V7,V9,V10,V11,V12,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,Class
548,47,270999,3786,102,40,126,1362,0,40,0.069,0.4501,0.3778,0.0991,0.6888,0.5,0.0,3.5782,2.1303,1.7076,-0.6222,-0.1924,1.0,0,0,1,0,0,0,1
549,52,281656,3703,94,37,126,1362,0,40,0.0764,0.3542,0.3853,0.0896,0.6524,0.5,0.0,3.5686,2.0864,1.6721,-0.6148,-0.1893,1.0,0,0,1,0,0,0,1
550,41,299413,3936,93,38,124,1362,0,40,0.0602,0.4144,0.3287,0.105,0.7857,0.5054,0.0,3.5951,2.1553,1.6721,-0.6713,-0.192,1.0,0,0,1,0,0,0,1
551,56,310065,3287,87,50,125,1362,0,40,0.0822,0.4022,0.4017,0.0859,0.7178,0.5402,0.0,3.5168,2.0682,1.6721,-0.5983,-0.1866,1.0,0,0,1,0,0,0,1
552,51,320720,3671,89,46,124,1360,0,40,0.075,0.3545,0.3884,0.08900000000000001,0.6914,0.5281,0.0,3.5648,2.0828,1.6721,-0.6116,-0.1916,1.0,0,0,1,0,0,0,1
553,55,327823,3437,82,45,126,1360,0,40,0.0809,0.3855,0.395,0.0875,0.7301,0.5732,0.0,3.5362,2.0756,1.6721,-0.605,-0.1948,1.0,0,0,1,0,0,0,1
554,39,334925,4123,90,40,126,1360,0,40,0.0573,0.3404,0.3534,0.0978,0.7514,0.5222,0.0,3.6152,2.1239,1.6721,-0.6466,-0.1923,1.0,0,0,1,0,0,0,1
555,50,345580,3666,78,43,125,1360,0,40,0.0735,0.3916,0.3512,0.0963,0.8137,0.5897,0.0,3.5642,2.1173,1.6628,-0.6489,-0.1909,1.0,0,0,1,0,0,0,1
556,41,356230,4331,108,45,126,1360,0,40,0.0603,0.3819,0.3427,0.1051,0.8034,0.4537,0.0,3.6366,2.1553,1.6902,-0.6573,-0.1872,1.0,0,0,1,0,0,0,1
557,43,366881,4048,96,50,126,1360,0,40,0.0632,0.4032,0.3835,0.0978,0.7472,0.5313,0.0,3.6072,2.1239,1.7076,-0.6165,-0.1865,1.0,0,0,1,0,0,0,1
558,48,377537,3985,99,41,126,1362,0,40,0.0705,0.3564,0.3721,0.0947,0.7771,0.4848,0.0,3.6004,2.1106,1.6812,-0.6279,-0.1903,1.0,0,0,1,0,0,0,1
559,42,388190,4019,102,41,125,1360,0,40,0.0618,0.3669,0.3333,0.1015,0.7225,0.451,0.0,3.6041,2.1399,1.6628,-0.6667,-0.1883,1.0,0,0,1,0,0,0,1
560,41,398837,4409,102,47,125,1362,0,40,0.0602,0.3987,0.3688,0.1035,0.7382,0.5098,0.0,3.6443,2.1492,1.716,-0.6312,-0.1904,1.0,0,0,1,0,0,0,1
561,39,409491,3920,88,45,125,1360,0,40,0.0573,0.3995,0.3529,0.1,0.8193,0.5454,0.0,3.5933,2.1335,1.6812,-0.6471,-0.1885,1.0,0,0,1,0,0,0,1
562,39,420136,5003,91,49,126,1360,0,40,0.0573,0.3535,0.363,0.1073,0.7449,0.5824,0.0,3.6992,2.1644,1.7243,-0.637,-0.1843,1.0,0,0,1,0,0,0,1
563,41,430771,6376,110,54,127,1360,0,40,0.0603,0.3752,0.414,0.1154,0.785,0.5909,0.0,3.8045,2.1959,1.8129,-0.586,-0.1925,1.0,0,0,1,0,0,0,1
564,39,441418,6213,123,55,124,1356,0,40,0.0575,0.3912,0.414,0.1158,0.7476,0.5285,0.0,3.7933,2.1959,1.8129,-0.586,-0.1834,1.0,0,0,1,0,0,0,1
565,41,452068,6170,137,51,134,1358,0,40,0.0604,0.455,0.4837,0.1127,0.6711,0.5401,0.0,3.7903,2.1847,1.8692,-0.5163,-0.1833,1.0,0,0,1,0,0,0,1
566,41,462709,6232,130,48,133,1356,0,40,0.0605,0.4568,0.5168,0.1099,0.596,0.5923,0.0,3.7946,2.1732,1.8865,-0.4832,-0.1874,1.0,0,0,1,0,0,0,1
567,121,473414,229,31,116,135,1358,0,40,0.1782,0.6234,0.4211,0.027999999999999997,0.7451,0.5161,0.0,2.3598,1.5798,1.2041,-0.5789,-0.0436,0.8848,0,0,1,0,0,0,1
568,39,498190,5877,110,47,126,1358,0,40,0.0574,0.3884,0.4,0.1141,0.7346,0.5636,0.0,3.7692,2.1903,1.7924,-0.6,-0.1864,1.0,0,0,1,0,0,0,1
569,41,508837,5702,119,45,126,1356,0,40,0.0605,0.3514,0.396,0.1099,0.6898,0.4958,0.0,3.7560000000000002,2.1732,1.7708,-0.604,-0.1891,1.0,0,0,1,0,0,0,1
570,39,519483,5852,117,42,126,1356,0,40,0.0575,0.3333,0.3701,0.1136,0.7512,0.4872,0.0,3.7673,2.1875,1.7559,-0.6299,-0.1877,1.0,0,0,1,0,0,0,1
571,127,533732,207,23,115,134,1356,0,40,0.1873,0.5917,0.3333,0.0288,0.975,0.5652,0.0,2.316,1.5911,1.1139,-0.6667,-0.0448,0.7966,0,0,1,0,0,0,1
572,126,544375,200,30,114,134,1358,0,40,0.1856,0.6139,0.3784,0.0272,0.74,0.4667,0.0,2.301,1.5682,1.1461,-0.6216,-0.0473,0.8082,0,0,1,0,0,0,1
573,39,554961,5970,118,43,125,1356,0,40,0.0575,0.3622,0.3846,0.115,0.8298,0.5085,0.0,3.7760000000000002,2.1931,1.7781,-0.6154,-0.19,1.0,0,0,1,0,0,0,1
574,41,579795,6057,138,39,126,1358,0,40,0.0604,0.3697,0.4,0.1141,0.7416,0.4493,0.0,3.7823,2.1903,1.7924,-0.6,-0.1901,1.0,0,0,1,0,0,0,1
575,39,590440,6143,119,45,125,1358,0,40,0.0574,0.3789,0.4013,0.1156,0.7929,0.5294,0.0,3.7884,2.1959,1.7993,-0.5987,-0.1895,1.0,0,0,1,0,0,0,1
576,39,601086,5786,106,41,124,1358,0,40,0.0574,0.4018,0.3974,0.1149,0.7723,0.5849,0.0,3.7624,2.1931,1.7924,-0.6026,-0.1887,1.0,0,0,1,0,0,0,1
577,39,611732,5941,117,45,126,1356,0,40,0.0575,0.3443,0.3974,0.1114,0.7295,0.5128,0.0,3.7739,2.1790000000000003,1.7781,-0.6026,-0.1865,1.0,0,0,1,0,0,0,1
578,41,622372,6277,109,43,125,1358,0,40,0.0604,0.3849,0.414,0.1156,0.8177,0.5963,0.0,3.7977,2.1959,1.8129,-0.586,-0.18899999999999997,1.0,0,0,1,0,0,0,1
579,41,633023,6008,112,45,125,1360,0,40,0.0603,0.3514,0.3758,0.1154,0.785,0.5268,0.0,3.7787,2.1959,1.7708,-0.6242,-0.1902,1.0,0,0,1,0,0,0,1
580,39,643657,6293,124,47,124,1356,0,40,0.0575,0.4029,0.4387,0.1143,0.7176,0.5484,0.0,3.7989,2.1903,1.8325,-0.5613,-0.1961,1.0,0,0,1,0,0,0,1
581,43,686245,6227,117,38,124,1358,0,40,0.0633,0.3191,0.3807,0.1141,0.7561,0.5043,0.0,3.7943,2.1903,1.7708,-0.6194,-0.1911,1.0,0,0,1,0,0,0,1
582,43,696884,6059,129,45,125,1358,0,40,0.0633,0.397,0.4076,0.1156,0.7621,0.4961,0.0,3.7824,2.1959,1.8062,-0.5924,-0.1925,1.0,0,0,1,0,0,0,1
583,39,707526,6117,113,49,127,1358,0,40,0.0574,0.4072,0.4351,0.1134,0.8461,0.5929,0.0,3.7865,2.1875,1.8261,-0.5649,-0.1855,1.0,0,0,1,0,0,0,1
584,39,718174,6181,117,44,127,1356,0,40,0.0575,0.3906,0.3913,0.1187,0.7703,0.5385,0.0,3.7911,2.2068,1.7993,-0.6087,-0.193,1.0,0,0,1,0,0,0,1
585,96,728912,2406,168,116,140,1358,0,40,0.1414,0.6186,0.9157,0.055999999999999994,0.32899999999999996,0.494,1.0,3.3813,1.8808,1.9191,0.0843,-0.0222,1.0,0,0,1,0,0,0,1
586,41,743010,5695,136,40,126,1358,0,40,0.0604,0.436,0.4314,0.1127,0.7251,0.4853,0.0,3.7555,2.1847,1.8195,-0.5686,-0.1924,1.0,0,0,1,0,0,0,1
587,98,775041,2148,164,113,135,1358,0,40,0.1443,0.5898,0.8831,0.0501,0.2528,0.4695,1.0,3.332,1.8325,1.8865,0.1169,-0.0292,1.0,0,0,1,0,0,0,1
588,39,799788,5817,131,49,124,1358,0,40,0.0574,0.358,0.3974,0.1112,0.7123,0.45799999999999996,0.0,3.7647,2.1790000000000003,1.7781,-0.6026,-0.1957,1.0,0,0,1,0,0,0,1
589,104,899231,1961,142,115,135,1356,0,40,0.1534,0.6149,0.8816,0.0494,0.3045,0.5352,1.0,3.2925,1.8261,1.8808,0.1184,-0.0193,1.0,0,0,1,0,0,0,1
590,100,909876,1923,139,116,140,1356,0,40,0.1475,0.667,0.9740000000000001,0.0553,0.3304,0.5539999999999999,1.0,3.284,1.8751,1.8865,0.026000000000000002,-0.0206,1.0,0,0,1,0,0,0,1
591,41,920427,5993,130,132,132,1358,0,40,0.0604,0.3996,0.3851,0.1186,0.7523,0.4769,0.0,3.7776,2.2068,1.7924,-0.6149,-0.2309,1.0,0,0,1,0,0,0,1
592,39,931074,5885,136,40,127,1358,0,40,0.0574,0.3855,0.3885,0.1156,0.6305,0.4485,0.0,3.7698,2.1959,1.7853,-0.6115,-0.19,1.0,0,0,1,0,0,0,1
593,93,938265,2108,184,115,135,1358,0,40,0.13699999999999998,0.6823,0.9405,0.0582,0.2492,0.4565,1.0,3.3239,1.8976,1.9243,0.0595,-0.0231,1.0,0,0,1,0,0,0,1
594,41,1413654,6357,129,41,124,1358,0,40,0.0604,0.4433,0.3815,0.1274,0.6732,0.5116,0.0,3.8033,2.238,1.8195,-0.6185,-0.1902,1.0,0,0,1,0,0,0,1
595,41,1424299,6404,125,38,124,1358,0,40,0.0604,0.4556,0.3931,0.1274,0.7489,0.544,0.0,3.8064,2.238,1.8325,-0.6069,-0.1937,1.0,0,0,1,0,0,0,1
596,39,1434944,6676,128,37,125,1356,0,40,0.0575,0.4225,0.4,0.1254,0.7083,0.5313,0.0,3.8245,2.2304,1.8325,-0.6,-0.1944,1.0,0,0,1,0,0,0,1
597,41,1445593,6294,153,45,125,1358,0,40,0.0604,0.4089,0.3728,0.1244,0.645,0.4118,0.0,3.7989,2.2279,1.7993,-0.6272,-0.1854,1.0,0,0,1,0,0,0,1
598,39,1463330,6399,124,39,119,1356,0,40,0.0575,0.4577,0.4035,0.1261,0.7467,0.5565,0.0,3.8061,2.233,1.8389,-0.5965,-0.195,1.0,0,0,1,0,0,0,1
599,41,1473977,7017,156,36,125,1358,0,40,0.0604,0.4083,0.3785,0.1303,0.6459999999999999,0.4295,0.0,3.8461,2.248,1.8261,-0.6215,-0.1942,1.0,0,0,1,0,0,0,1
600,41,1484624,6337,174,41,127,1358,0,40,0.0604,0.4176,0.3765,0.1252,0.4942,0.3678,0.0,3.8019,2.2304,1.8062,-0.6235,-0.1929,1.0,0,0,1,0,0,0,1
601,39,1495267,7250,141,40,119,1356,0,40,0.0575,0.413,0.3855,0.132,0.6679,0.4894,0.0,3.8603,2.2529,1.8389,-0.6145,-0.1955,1.0,0,0,1,0,0,0,1
602,41,1505915,6494,145,38,127,1356,0,40,0.0605,0.4332,0.3918,0.1261,0.5429,0.4621,0.0,3.8125,2.233,1.8261,-0.6082,-0.1923,1.0,0,0,1,0,0,0,1
603,39,1516553,6999,165,43,126,1358,0,40,0.0574,0.4816,0.4167,0.1326,0.6316,0.4545,0.0,3.845,2.2553,1.8751,-0.5833,-0.1827,1.0,0,0,1,0,0,0,1
604,39,1527208,6661,133,41,133,1356,0,40,0.0575,0.4233,0.3771,0.1291,0.7085,0.4962,0.0,3.8235,2.2430000000000003,1.8195,-0.6229,-0.1953,1.0,0,0,1,0,0,0,1
605,109,1541496,1834,128,114,135,1358,0,40,0.1605,0.7061,0.975,0.0589,0.3306,0.6094,0.0,3.2634,1.9031,1.8921,-0.025,-0.0292,1.0,0,0,1,0,0,0,1
606,41,1555596,6562,125,36,125,1358,0,40,0.0604,0.4403,0.3829,0.1289,0.6863,0.536,0.0,3.8169999999999997,2.2430000000000003,1.8261,-0.6171,-0.1933,1.0,0,0,1,0,0,0,1
607,37,1566243,6210,153,38,124,1356,0,40,0.0546,0.4654,0.375,0.1298,0.6007,0.4314,0.0,3.7931,2.2455,1.8195,-0.625,-0.1875,1.0,0,0,1,0,0,0,1
608,41,1576890,6353,120,37,125,1358,0,40,0.0604,0.435,0.3757,0.1274,0.6654,0.5417,0.0,3.803,2.238,1.8129,-0.6243,-0.192,1.0,0,0,1,0,0,0,1
609,41,1587535,6017,143,38,119,1356,0,40,0.0605,0.4748,0.3918,0.1261,0.6552,0.4685,0.0,3.7794,2.233,1.8261,-0.6082,-0.2044,1.0,0,0,1,0,0,0,1
610,39,1601728,6430,127,46,126,1358,0,40,0.0574,0.4627,0.3864,0.1296,0.6377,0.5354,0.0,3.8082,2.2455,1.8325,-0.6136,-0.187,1.0,0,0,1,0,0,0,1
611,41,1615921,6276,154,43,119,1356,0,40,0.0605,0.4877,0.4,0.1291,0.6272,0.4545,0.0,3.7977,2.2430000000000003,1.8451,-0.6,-0.1939,1.0,0,0,1,0,0,0,1
612,41,1626575,5706,139,43,124,1356,0,40,0.0605,0.4498,0.3588,0.1254,0.6391,0.4388,0.0,3.7563,2.2304,1.7853,-0.6412,-0.1913,1.0,0,0,1,0,0,0,1
613,41,1637218,6206,128,39,127,1356,0,40,0.0605,0.4362,0.3721,0.1268,0.6693,0.5,0.0,3.7928,2.2355,1.8062,-0.6279,-0.1924,1.0,0,0,1,0,0,0,1
614,41,1647865,6501,115,43,125,1356,0,40,0.0605,0.4008,0.3543,0.1291,0.6809,0.5391,0.0,3.813,2.2430000000000003,1.7924,-0.6457,-0.1916,1.0,0,0,1,0,0,0,1
615,39,1658501,6828,152,42,127,1358,0,40,0.0574,0.5404,0.4637,0.1318,0.6027,0.5461,0.0,3.8343,2.2529,1.9191,-0.5363,-0.1933,1.0,0,0,1,0,0,0,1
616,41,1669152,6422,138,43,126,1358,0,40,0.0604,0.4603,0.3886,0.1289,0.6295,0.4927,0.0,3.8077,2.2430000000000003,1.8325,-0.6114,-0.1838,1.0,0,0,1,0,0,0,1
617,41,1679793,6519,159,41,124,1356,0,40,0.0605,0.4871,0.3966,0.132,0.5408,0.4465,0.0,3.8142,2.2529,1.8513,-0.6033,-0.1921,1.0,0,0,1,0,0,0,1
618,39,1693992,6679,156,36,124,1358,0,40,0.0574,0.4368,0.3785,0.1303,0.6146,0.4295,0.0,3.8247,2.248,1.8261,-0.6215,-0.1917,1.0,0,0,1,0,0,0,1
619,41,1704636,6625,173,42,124,1358,0,40,0.0604,0.4527,0.382,0.1311,0.5071,0.3931,0.0,3.8212,2.2504,1.8325,-0.618,-0.1906,1.0,0,0,1,0,0,0,1
620,39,1715280,6596,170,44,124,1358,0,40,0.0574,0.4393,0.3931,0.1274,0.5475,0.4,0.0,3.8193,2.238,1.8325,-0.6069,-0.1881,1.0,0,0,1,0,0,0,1
621,190,1729556,2,1,126,133,1356,0,40,0.2802,0.0,0.5,0.0015,1.0,1.0,0.0,0.301,0.301,0.0,-0.5,-0.0039,0.11900000000000001,0,0,1,0,0,0,1
622,41,1740121,6855,142,38,124,1358,0,40,0.0604,0.4086,0.3873,0.1274,0.7269,0.4718,0.0,3.8360000000000003,2.238,1.8261,-0.6127,-0.2,1.0,0,0,1,0,0,0,1
623,39,1750768,6543,160,39,125,1358,0,40,0.0574,0.4544,0.3743,0.1318,0.6416,0.4187,0.0,3.8158,2.2529,1.8261,-0.6257,-0.18899999999999997,1.0,0,0,1,0,0,0,1
624,43,1761412,6776,133,37,124,1358,0,40,0.0633,0.4306,0.3886,0.1289,0.6757,0.5113,0.0,3.8310000000000004,2.2430000000000003,1.8325,-0.6114,-0.1925,1.0,0,0,1,0,0,0,1
625,41,1775604,6686,132,36,124,1356,0,40,0.0605,0.4557,0.4104,0.1276,0.6337,0.5379,0.0,3.8252,2.238,1.8513,-0.5896,-0.1969,1.0,0,0,1,0,0,0,1
626,41,1786253,6662,131,41,124,1358,0,40,0.0604,0.4081,0.3988,0.1237,0.6316,0.5114,0.0,3.8236,2.2253,1.8261,-0.6012,-0.1956,1.0,0,0,1,0,0,0,1
627,39,1803992,6816,162,36,126,1358,0,40,0.0574,0.5599,0.4888,0.1311,0.5345,0.537,0.0,3.8335,2.2504,1.9395,-0.5112,-0.1981,1.0,0,0,1,0,0,0,1
628,39,1814642,6525,134,38,124,1358,0,40,0.0574,0.4285,0.3815,0.1274,0.6223,0.4925,0.0,3.8146,2.238,1.8195,-0.6185,-0.1926,1.0,0,0,1,0,0,0,1
629,37,1825287,6605,151,38,126,1356,0,40,0.0546,0.4604,0.3778,0.1327,0.5806,0.4503,0.0,3.8199,2.2553,1.8325,-0.6222,-0.1901,1.0,0,0,1,0,0,0,1
630,39,1835934,6644,113,40,126,1358,0,40,0.0574,0.4438,0.3646,0.1333,0.7182,0.5841,0.0,3.8224,2.2577,1.8195,-0.6354,-0.1887,1.0,0,0,1,0,0,0,1
631,41,1853674,6484,117,40,126,1358,0,40,0.0604,0.4486,0.4167,0.1237,0.7534,0.5983,0.0,3.8118,2.2253,1.8451,-0.5833,-0.1975,1.0,0,0,1,0,0,0,1
632,109,1867972,1843,85,115,135,1356,0,40,0.1608,0.526,0.75,0.0531,0.4211,0.6353,0.0,3.2655,1.8573,1.7324,-0.25,-0.0243,1.0,0,0,1,0,0,0,1
633,41,1878514,6432,134,39,124,1358,0,40,0.0604,0.4627,0.4094,0.1259,0.6196,0.5224,0.0,3.8084,2.233,1.8451,-0.5906,-0.1902,1.0,0,0,1,0,0,0,1
634,41,1889165,6490,140,36,124,1356,0,40,0.0605,0.4277,0.35,0.1327,0.6383,0.45,0.0,3.8122,2.2553,1.7993,-0.65,-0.1939,1.0,0,0,1,0,0,0,1
635,39,1903355,6878,128,38,126,1358,0,40,0.0574,0.4286,0.3842,0.1303,0.7166,0.5313,0.0,3.8375,2.248,1.8325,-0.6158,-0.1943,1.0,0,0,1,0,0,0,1
636,39,1914002,6615,131,36,124,1358,0,40,0.0574,0.4441,0.3886,0.1289,0.7172,0.5191,0.0,3.8205,2.2430000000000003,1.8325,-0.6114,-0.1919,1.0,0,0,1,0,0,0,1
637,41,1935297,6493,135,41,125,1358,0,40,0.0604,0.3973,0.3684,0.1259,0.5836,0.4667,0.0,3.8124,2.233,1.7993,-0.6316,-0.1865,1.0,0,0,1,0,0,0,1
638,39,1945941,7038,133,42,126,1358,0,40,0.0574,0.3975,0.3729,0.1303,0.6756,0.4962,0.0,3.8475,2.248,1.8195,-0.6271,-0.1837,1.0,0,0,1,0,0,0,1
639,41,1960132,6987,123,43,125,1356,0,40,0.0605,0.4162,0.3864,0.1298,0.7012,0.5529,0.0,3.8443,2.2455,1.8325,-0.6136,-0.1888,1.0,0,0,1,0,0,0,1
640,41,1970779,6603,138,38,127,1358,0,40,0.0604,0.4237,0.3918,0.1259,0.631,0.4855,0.0,3.8197,2.233,1.8261,-0.6082,-0.1853,1.0,0,0,1,0,0,0,1
641,43,1981417,7327,119,35,126,1358,0,40,0.0633,0.4417,0.4286,0.1289,0.7479,0.6302,0.0,3.8649,2.2430000000000003,1.8751,-0.5714,-0.1996,1.0,0,0,1,0,0,0,1
642,39,1992062,6998,143,43,124,1358,0,40,0.0574,0.4668,0.4286,0.1289,0.625,0.5245,0.0,3.845,2.2430000000000003,1.8751,-0.5714,-0.1908,1.0,0,0,1,0,0,0,1
643,41,2002718,6944,113,41,124,1358,0,40,0.0604,0.387,0.3616,0.1303,0.6914,0.5664,0.0,3.8416,2.248,1.8062,-0.6384,-0.1858,1.0,0,0,1,0,0,0,1
644,98,2013457,2795,171,115,140,1358,0,40,0.1443,0.6459999999999999,0.8936,0.0692,0.3013,0.4912,0.0,3.4464,1.9731,1.9243,-0.1064,-0.024,1.0,0,0,1,0,0,0,1
645,39,2027555,6592,125,44,124,1356,0,40,0.0575,0.4293,0.3771,0.1291,0.6604,0.528,0.0,3.819,2.2430000000000003,1.8195,-0.6229,-0.1855,1.0,0,0,1,0,0,0,1
646,41,2041748,6499,137,43,125,1356,0,40,0.0605,0.4294,0.3941,0.1254,0.6464,0.4891,0.0,3.8128,2.2304,1.8261,-0.6059,-0.1867,1.0,0,0,1,0,0,0,1
647,41,2052389,6476,156,43,124,1356,0,40,0.0605,0.4709,0.4235,0.1254,0.5743,0.4615,0.0,3.8113,2.2304,1.8573,-0.5765,-0.1848,1.0,0,0,1,0,0,0,1
648,39,2070134,6399,132,41,126,1356,0,40,0.0575,0.4716,0.4046,0.1276,0.6028,0.5303,0.0,3.8061,2.238,1.8451,-0.5954,-0.1863,1.0,0,0,1,0,0,0,1
649,43,2087881,6515,104,39,127,1358,0,40,0.0633,0.4272,0.3714,0.1289,0.7883,0.625,0.0,3.8139,2.2430000000000003,1.8129,-0.6286,-0.1808,1.0,0,0,1,0,0,0,1
650,41,2098521,6937,135,39,127,1358,0,40,0.0604,0.4401,0.3955,0.1303,0.6996,0.5185,0.0,3.8412,2.248,1.8451,-0.6045,-0.1861,1.0,0,0,1,0,0,0,1
651,39,2109173,6763,151,42,124,1358,0,40,0.0574,0.3901,0.358,0.1296,0.6354,0.4172,0.0,3.8301,2.2455,1.7993,-0.6421,-0.1834,1.0,0,0,1,0,0,0,1
652,41,2119822,6025,147,39,124,1360,0,40,0.0603,0.4063,0.34299999999999997,0.1265,0.6078,0.4014,0.0,3.78,2.2355,1.7708,-0.657,-0.1906,1.0,0,0,1,0,0,0,1
653,41,2134009,6277,147,40,126,1358,0,40,0.0604,0.4707,0.3785,0.1303,0.6189,0.4558,0.0,3.7977,2.248,1.8261,-0.6215,-0.1935,1.0,0,0,1,0,0,0,1
654,195,2166065,2,1,120,130,1358,0,40,0.2872,0.0,0.5,0.0015,1.0,1.0,0.0,0.301,0.301,0.0,-0.5,-0.0234,0.11900000000000001,0,0,1,0,0,0,1
655,41,2187237,6010,123,39,126,1358,0,40,0.0604,0.5007,0.3842,0.1303,0.6887,0.5529,0.0,3.7789,2.248,1.8325,-0.6158,-0.1855,1.0,0,0,1,0,0,0,1
656,39,2201440,5933,167,38,125,1356,0,40,0.0575,0.4319,0.3333,0.1305,0.5673,0.3533,0.0,3.7733,2.248,1.7708,-0.6667,-0.1908,1.0,0,0,1,0,0,0,1
657,39,2212076,6249,137,39,124,1358,0,40,0.0574,0.4657,0.3954,0.1267,0.654,0.4963,0.0,3.7958,2.2355,1.8325,-0.6047,-0.1876,1.0,0,0,1,0,0,0,1
658,37,2222725,6281,132,42,126,1356,0,40,0.0546,0.4562,0.3771,0.1291,0.6604,0.5,0.0,3.798,2.2430000000000003,1.8195,-0.6229,-0.1861,1.0,0,0,1,0,0,0,1
659,39,2233368,6310,151,41,125,1356,0,40,0.0575,0.4636,0.3931,0.1276,0.5965,0.4503,0.0,3.8,2.238,1.8325,-0.6069,-0.1851,1.0,0,0,1,0,0,0,1
660,39,2244009,6827,141,40,124,1358,0,40,0.0574,0.4594,0.42200000000000004,0.1274,0.6268,0.5177,0.0,3.8342,2.238,1.8633,-0.578,-0.1856,1.0,0,0,1,0,0,0,1
661,41,2254664,6176,140,36,124,1356,0,40,0.0605,0.4508,0.3757,0.1276,0.5635,0.4643,0.0,3.7907,2.238,1.8129,-0.6243,-0.1911,1.0,0,0,1,0,0,0,1
662,39,2265307,6185,158,41,119,1358,0,40,0.0574,0.4654,0.3652,0.1311,0.5687,0.4114,0.0,3.7913,2.2504,1.8129,-0.6348,-0.1904,1.0,0,0,1,0,0,0,1
663,41,2275954,6454,145,40,127,1358,0,40,0.0604,0.4893,0.3989,0.1311,0.5742,0.4897,0.0,3.8098,2.2504,1.8513,-0.6011,-0.1821,1.0,0,0,1,0,0,0,1
664,41,2290146,5753,160,40,125,1358,0,40,0.0604,0.4932,0.3837,0.1267,0.5911,0.4125,0.0,3.7599,2.2355,1.8195,-0.6163,-0.1823,1.0,0,0,1,0,0,0,1
665,43,2300789,6279,149,36,126,1358,0,40,0.0633,0.4422,0.3988,0.1237,0.5489999999999999,0.4497,0.0,3.7979,2.2253,1.8261,-0.6012,-0.1926,1.0,0,0,1,0,0,0,1
666,128,2315086,2160,149,116,135,1358,0,40,0.1885,0.5883,0.7093,0.0449,0.2355,0.5772,1.0,3.3345,1.7853,1.9345,0.2907,-0.0259,1.0,0,0,1,0,0,0,1
667,41,2336275,5724,162,37,124,1356,0,40,0.0605,0.5003,0.4157,0.1224,0.5993,0.4259,0.0,3.7577,2.2201,1.8389,-0.5843,-0.19699999999999998,1.0,0,0,1,0,0,0,1
668,39,2350467,6472,129,44,124,1356,0,40,0.0575,0.46399999999999997,0.3943,0.1291,0.7202,0.5349,0.0,3.8110000000000004,2.2430000000000003,1.8389,-0.6057,-0.1871,1.0,0,0,1,0,0,0,1
669,39,2364667,6381,142,46,127,1358,0,40,0.0574,0.4111,0.3663,0.1267,0.5870000000000001,0.4437,0.0,3.8049,2.2355,1.7993,-0.6337,-0.1744,1.0,0,0,1,0,0,0,1
670,39,2382409,6239,135,46,124,1358,0,40,0.0574,0.4405,0.3559,0.1303,0.6729999999999999,0.4667,0.0,3.7951,2.248,1.7993,-0.6441,-0.1884,1.0,0,0,1,0,0,0,1
671,41,2421444,5544,159,43,125,1358,0,40,0.0604,0.4934,0.3743,0.1259,0.5797,0.4025,0.0,3.7438,2.233,1.8062,-0.6257,-0.1827,1.0,0,0,1,0,0,0,1
672,39,2449833,5816,132,51,127,1358,0,40,0.0574,0.4331,0.3509,0.1259,0.6264,0.4545,0.0,3.7646,2.233,1.7781,-0.6491,-0.1694,1.0,0,0,1,0,0,0,1
673,41,2556287,6234,125,43,124,1358,0,40,0.0604,0.4325,0.3846,0.1244,0.7717,0.52,0.0,3.7948,2.2279,1.8129,-0.6154,-0.1865,1.0,0,0,1,0,0,0,1
674,41,2566935,6075,131,47,127,1358,0,40,0.0604,0.4336,0.3584,0.1274,0.7149,0.4733,0.0,3.7836,2.238,1.7924,-0.6416,-0.1852,1.0,0,0,1,0,0,0,1
675,41,2598874,5962,125,41,126,1358,0,40,0.0604,0.4182,0.3631,0.1237,0.6693,0.488,0.0,3.7754,2.2253,1.7853,-0.6369,-0.1797,1.0,0,0,1,0,0,0,1
676,130,2638000,1685,101,115,135,1358,0,40,0.1915,0.5314,0.9355,0.0427,0.3204,0.6139,1.0,3.2266,1.7634,1.7924,0.0645,-0.0332,1.0,0,0,1,0,0,0,1
677,39,2648545,6309,140,45,127,1358,0,40,0.0574,0.46799999999999997,0.3785,0.1303,0.6579999999999999,0.4786,0.0,3.8,2.248,1.8261,-0.6215,-0.1818,1.0,0,0,1,0,0,0,1
678,39,2662735,6664,172,33,124,1358,0,40,0.0574,0.4771,0.4068,0.1303,0.5396,0.4186,0.0,3.8237,2.248,1.8573,-0.5932,-0.1909,1.0,0,0,1,0,0,0,1
679,41,2698232,6327,148,40,126,1358,0,40,0.0604,0.4235,0.3503,0.1303,0.6436,0.4189,0.0,3.8012,2.248,1.7924,-0.6497,-0.1847,1.0,0,0,1,0,0,0,1
680,41,2708878,6298,134,42,126,1358,0,40,0.0604,0.41,0.3486,0.1289,0.6364,0.4552,0.0,3.7992,2.2430000000000003,1.7853,-0.6514,-0.1879,1.0,0,0,1,0,0,0,1
681,39,2730163,6108,149,40,125,1356,0,40,0.0575,0.473,0.3873,0.1276,0.5786,0.4497,0.0,3.7859,2.238,1.8261,-0.6127,-0.1874,1.0,0,0,1,0,0,0,1
682,41,2740809,6532,186,43,134,1358,0,40,0.0604,0.5253,0.4651,0.1267,0.4832,0.4301,0.0,3.815,2.2355,1.9031,-0.5349,-0.1799,1.0,0,0,1,0,0,0,1
